Instancia,Viabilidade H,Tempo total (s) H,Tempo medio (s) H,Valor da função objetivo H,Viabilidade MS,Tempo total (s) MS,Tempo medio (s) MS,Valor da função objetivo MS,Viabilidade IG,Tempo total (s) IG,Tempo medio (s) IG,Valor da função objetivo IG,Viabilidade GRASP_VND,Tempo total (s) GRASP_VND,Tempo medio (s) GRASP_VND,Valor da função objetivo GRASP_VND,Viabilidade GRASP_RVND,Tempo total (s) GRASP_RVND,Tempo medio (s) GRASP_RVND,Valor da função objetivo GRASP_RVND,Viabilidade ILS_VND,Tempo total (s) ILS_VND,Tempo medio (s) ILS_VND,Valor da função objetivo ILS_VND,Viabilidade ILS_RVND,Tempo total (s) ILS_RVND,Tempo medio (s) ILS_RVND,Valor da função objetivo ILS_RVND
/instancia_100projetos_2sondas_delta_t7.dat,feasible,0.023563623428344727,0.011782526969909668,22452.430000000004,feasible,0.236006498336792,0.1180039644241333,23930.36,feasible,0.19200658798217773,0.09600400924682617,22564.640000000003,feasible,792.27024102211,396.13512134552,23716.420000000006,feasible,697.6516320705414,348.82581639289856,24116.430000000004,feasible,403.52155232429504,201.76077699661255,24281.36,feasible,500.3634045124054,250.181703209877,24531.050000000007
/instancia_40projetos_2sondas_delta_t1.dat,feasible,0.005988597869873047,0.002995014190673828,19835.220000000005,feasible,0.05789041519165039,0.0289459228515625,19835.220000000005,feasible,0.044190168380737305,0.022095799446105957,20304.32,feasible,553.9931869506836,276.9965944290161,19976.480000000003,feasible,539.7854571342468,269.892729640007,20479.310000000005,feasible,472.08139419555664,236.0406974554062,20479.310000000005,feasible,494.3261613845825,247.16308164596558,20479.310000000005
/instancia_70projetos_10sondas_delta_t1.dat,feasible,0.060486555099487305,0.030243992805480957,8252.87,feasible,0.596458911895752,0.29823005199432373,8262.02,feasible,0.4222574234008789,0.21112966537475586,8262.02,feasible,272.8095734119415,136.4047875404358,8262.02,feasible,767.5678465366364,383.78392374515533,8262.02,feasible,211.47499418258667,105.73749792575836,8252.87,feasible,595.2511191368103,297.6255602836609,8262.02
/instancia_100projetos_10sondas_delta_t28.dat,feasible,0.12142682075500488,0.060714125633239746,41101.46,feasible,1.1566307544708252,0.5783160924911499,41987.11000000001,feasible,0.5279185771942139,0.26396000385284424,41753.44000000001,feasible,2571.483085632324,1285.7415436506271,41762.369999999995,feasible,6370.597043514252,3185.298523426056,41980.899999999994,feasible,1443.6204643249512,721.8102326393127,43476.76000000001,feasible,5084.989399909973,2542.4947004318237,43431.10000000001
/instancia_190projetos_10sondas_delta_t7.dat,feasible,0.15177631378173828,0.07588851451873779,35580.78000000001,feasible,2.980680227279663,1.4903405904769897,35764.51000000001,feasible,1.9031651020050049,0.9515833854675293,35608.90000000001,feasible,2008.203173160553,1004.1015870571136,35764.51000000001,feasible,4531.942858219147,2265.9714300632477,35764.51000000002,feasible,1383.9094076156616,691.9547045230865,35764.51,feasible,3001.147289276123,1500.5736454725266,35764.51000000001
/instancia_70projetos_10sondas_delta_t28.dat,feasible,0.07506585121154785,0.03753364086151123,18375.4,feasible,0.5822679996490479,0.29113471508026123,18583.150000000005,feasible,0.35072779655456543,0.17536461353302002,18583.150000000005,feasible,243.98033094406128,121.99016630649567,18583.15000000001,feasible,665.3641607761383,332.68208134174347,18583.15000000001,feasible,206.41721391677856,103.2086079120636,18583.150000000005,feasible,252.64280533790588,126.32140302658081,18583.15000000001
/instancia_70projetos_10sondas_delta_t7.dat,feasible,0.0274505615234375,0.013725519180297852,31884.339999999997,feasible,0.28513622283935547,0.1425684690475464,32057.63,feasible,0.1954035758972168,0.09770214557647705,32057.63,feasible,97.09452605247498,48.547263383865356,32060.3,feasible,500.2127387523651,250.1063700914383,32060.3,feasible,189.25830101966858,94.62915134429932,32057.63,feasible,465.2930600643158,232.64653086662292,31939.010000000002
/instancia_160projetos_2sondas_delta_t7.dat,feasible,0.058589935302734375,0.029295921325683594,43102.549999999996,feasible,0.5759572982788086,0.2879793643951416,44878.89,feasible,0.5153045654296875,0.2576531171798706,47716.4,feasible,2075.8567683696747,1037.9283845424652,47790.189999999995,feasible,658.2642481327057,329.13212502002716,50362.399999999994,feasible,1146.9669892787933,573.4834954738617,50413.169999999984,feasible,776.8999438285828,388.4499727487564,49558.09
/instancia_100projetos_10sondas_delta_t1.dat,feasible,0.10855650901794434,0.05427896976470947,24505.189999999995,feasible,1.081773042678833,0.5408873558044434,24505.189999999995,feasible,0.6350951194763184,0.3175482749938965,24505.19,feasible,928.4127507209778,464.2063763141632,24505.19,feasible,2798.6277153491974,1399.3138581514359,24505.189999999995,feasible,513.3490028381348,256.67450177669525,24505.19000000001,feasible,1707.1423122882843,853.5711566209793,24505.190000000002
/instancia_130projetos_10sondas_delta_t28.dat,feasible,0.08012986183166504,0.04006516933441162,61595.49999999999,feasible,0.8061692714691162,0.4030851125717163,61595.49999999999,feasible,0.39246320724487305,0.19623208045959473,61911.81,feasible,2945.250726222992,1472.625363945961,61656.68999999999,feasible,9731.236052274704,4865.61802649498,64336.57999999999,feasible,1743.2331857681274,871.6165937185287,65076.95999999999,feasible,6248.76758980751,3124.3837953805923,64959.67000000002
